Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2047,39,Male,Pants,Clothing,53,Oklahoma,M,Maroon,Spring,4.4,No,Next Day Air,No,No,30,Cash,Monthly
2048,58,Male,Jewelry,Accessories,132,Connecticut,M,Silver,Summer,4.4,No,Store Pickup,No,No,32,Cash,Bi-Weekly
2049,45,Male,Sneakers,Footwear,70,Michigan,XL,Pink,Summer,4.0,No,Standard,No,No,35,Bank Transfer,Bi-Weekly
2050,68,Male,Boots,Footwear,27,Rhode Island,L,Blue,Winter,4.1,No,2-Day Shipping,No,No,15,Venmo,Every 3 Months
2051,35,Male,Hat,Accessories,7,Mississippi,M,Teal,Fall,3.5,No,2-Day Shipping,No,No,10,Debit Card,Quarterly
2052,65,Male,T-shirt,Clothing,21,Massachusetts,L,Black,Summer,4.0,No,2-Day Shipping,No,No,14,Credit Card,Every 3 Months
2053,45,Male,Backpack,Accessories,32,New Hampshire,M,Gray,Fall,4.6,No,Express,No,No,30,Bank Transfer,Monthly
2054,19,Male,Sunglasses,Accessories,8,Wyoming,S,Purple,Spring,3.2,No,Store Pickup,No,No,16,Credit Card,Every 3 Months
2055,65,Male,Sweater,Clothing,21,New Jersey,XL,Gold,Fall,3.7,No,Free Shipping,No,No,14,PayPal,Every 3 Months
2056,28,Male,Handbag,Accessories,96,Texas,M,Silver,Summer,4.7,No,Express,No,No,28,Bank Transfer,Monthly
2057,55,Male,Backpack,Accessories,68,Minnesota,L,Blue,Fall,4.3,No,Express,No,No,29,PayPal,Monthly
2058,66,Male,Socks,Clothing,5,South Dakota,L,Yellow,Summer,2.8,No,Standard,No,No,5,PayPal,Quarterly
2059,29,Male,Shirt,Clothing,67,Washington,M,Brown,Spring,4.1,No,2-Day Shipping,No,No,17,Bank Transfer,Every 3 Months
2060,56,Male,Shorts,Clothing,46,California,XL,Beige,Summer,4.1,No,Next Day Air,No,No,50,PayPal,Weekly
2061,21,Male,Belt,Accessories,5,Wisconsin,M,Blue,Spring,3.3,No,Store Pickup,No,No,23,Bank Transfer,Monthly
2062,32,Male,Sweater,Clothing,49,Michigan,S,Magenta,Fall,4.7,No,Store Pickup,No,No,22,Debit Card,Monthly
2063,54,Male,Coat,Outerwear,121,South Carolina,L,Silver,Winter,4.4,No,Express,No,No,15,Cash,Every 3 Months
2064,61,Male,Shorts,Clothing,57,Indiana,M,Cyan,Summer,3.8,No,2-Day Shipping,No,No,32,Cash,Bi-Weekly
2065,31,Male,Shoes,Footwear,151,Arkansas,M,Green,Fall,4.9,No,Store Pickup,No,No,5,Bank Transfer,Quarterly
2066,27,Male,Sneakers,Footwear,22,Oregon,M,Blue,Fall,4.2,No,2-Day Shipping,No,No,6,Bank Transfer,Quarterly
2067,64,Male,Sneakers,Footwear,26,Illinois,M,Olive,Summer,4.0,No,Free Shipping,No,No,44,Debit Card,Weekly
2068,60,Male,Pants,Clothing,17,Maryland,XL,Beige,Winter,3.8,No,Standard,No,No,23,Cash,Monthly
2069,70,Male,Jewelry,Accessories,63,Vermont,XL,Black,Summer,4.9,No,Next Day Air,No,No,44,Venmo,Weekly
2070,36,Male,T-shirt,Clothing,50,Texas,M,Indigo,Spring,4.8,No,Express,No,No,3,Debit Card,Annually
2071,56,Male,Jewelry,Accessories,70,Nebraska,XL,Red,Spring,4.2,No,Standard,No,No,14,Cash,Every 3 Months
2072,69,Male,Jacket,Outerwear,30,South Carolina,S,Yellow,Fall,4.3,No,Store Pickup,No,No,37,PayPal,Fortnightly
2073,39,Male,Backpack,Accessories,67,Massachusetts,M,Beige,Winter,4.3,No,Store Pickup,No,No,22,Bank Transfer,Monthly
2074,38,Male,Belt,Accessories,8,Texas,S,Green,Winter,3.2,No,Free Shipping,No,No,2,PayPal,Annually
2075,36,Male,Scarf,Accessories,9,Florida,M,White,Fall,2.8,No,Store Pickup,No,No,44,Debit Card,Weekly
2076,46,Male,Sweater,Clothing,13,South Carolina,S,Turquoise,Fall,4.2,No,Next Day Air,No,No,49,Debit Card,Weekly
2077,59,Male,Gloves,Accessories,16,Florida,S,Indigo,Fall,4.1,No,Next Day Air,No,No,22,Debit Card,Monthly
2078,64,Male,Scarf,Accessories,3,Nebraska,L,Orange,Fall,2.9,No,Free Shipping,No,No,26,Bank Transfer,Monthly
2079,49,Male,Dress,Clothing,54,Hawaii,M,Blue,Summer,3.8,No,Standard,No,No,40,Debit Card,Fortnightly
2080,32,Male,Jeans,Clothing,46,Montana,L,Violet,Spring,4.4,No,Next Day Air,No,No,16,PayPal,Every 3 Months
2081,29,Male,Sunglasses,Accessories,16,South Dakota,S,Gray,Summer,4.2,No,Free Shipping,No,No,17,Debit Card,Every 3 Months
2082,24,Male,Coat,Outerwear,41,Alabama,S,Cyan,Winter,4.3,No,Next Day Air,No,No,48,Bank Transfer,Weekly
2083,41,Male,Jeans,Clothing,63,Arkansas,M,Yellow,Summer,3.7,No,Free Shipping,No,No,28,Venmo,Monthly
2084,41,Male,Scarf,Accessories,13,Mississippi,L,Orange,Spring,4.1,No,Standard,No,No,26,Credit Card,Monthly
2085,32,Male,Blouse,Clothing,28,Vermont,S,Brown,Fall,4.7,No,Store Pickup,No,No,43,Bank Transfer,Weekly
2086,69,Male,Jeans,Clothing,39,New York,M,Teal,Winter,3.8,No,Next Day Air,No,No,38,Debit Card,Fortnightly
2087,65,Male,Dress,Clothing,63,North Dakota,L,Beige,Summer,4.3,No,Express,No,No,36,Cash,Fortnightly
2088,54,Male,Hat,Accessories,15,Wisconsin,M,Blue,Fall,3.8,No,Next Day Air,No,No,1,Credit Card,Annually
2089,39,Male,Sandals,Footwear,50,California,L,Orange,Summer,4.8,No,Express,No,No,49,Debit Card,Weekly
2090,37,Male,Jacket,Outerwear,114,Maryland,L,Gold,Fall,4.6,No,Express,No,No,41,Credit Card,Weekly
2091,51,Male,Socks,Clothing,18,Massachusetts,S,Teal,Spring,3.6,No,Standard,No,No,21,Debit Card,Monthly
2092,26,Male,Jeans,Clothing,23,Washington,XL,Beige,Fall,4.7,No,Store Pickup,No,No,24,Bank Transfer,Monthly
2093,42,Male,Sandals,Footwear,51,Minnesota,M,Silver,Summer,3.9,No,Next Day Air,No,No,27,Bank Transfer,Monthly
2094,21,Male,Dress,Clothing,63,Washington,M,Maroon,Spring,4.3,No,Express,No,No,4,Debit Card,Annually
2095,53,Male,Socks,Clothing,12,South Carolina,M,Indigo,Spring,3.7,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months
2096,36,Male,Hoodie,Clothing,38,New Mexico,M,Gray,Fall,5.0,No,Next Day Air,No,No,1,Bank Transfer,Annually
2097,21,Male,Dress,Clothing,64,North Carolina,L,Blue,Summer,4.2,No,Standard,No,No,27,Debit Card,Monthly
2098,33,Male,Sneakers,Footwear,27,Iowa,S,Cyan,Spring,4.9,No,Express,No,No,5,Credit Card,Quarterly
2099,49,Male,T-shirt,Clothing,12,Louisiana,M,White,Summer,3.6,No,2-Day Shipping,No,No,20,Venmo,Every 3 Months
2100,31,Male,T-shirt,Clothing,49,Oklahoma,L,Green,Fall,3.5,No,Next Day Air,No,No,50,PayPal,Weekly
2101,68,Male,Sweater,Clothing,69,Michigan,M,Silver,Fall,4.8,No,Next Day Air,No,No,36,Cash,Fortnightly
2102,49,Male,Shirt,Clothing,13,Oregon,M,Blue,Summer,4.9,No,Next Day Air,No,No,12,Bank Transfer,Every 3 Months
2103,23,Male,Hat,Accessories,5,Idaho,M,Brown,Spring,3.4,No,Free Shipping,No,No,23,Cash,Monthly
2104,30,Male,Pants,Clothing,67,Indiana,S,Red,Winter,4.4,No,Store Pickup,No,No,21,Venmo,Monthly
2105,53,Male,Shoes,Footwear,102,New Mexico,M,Gold,Spring,4.3,No,Express,No,No,47,Venmo,Weekly
2106,65,Male,Gloves,Accessories,4,South Carolina,M,Silver,Spring,2.6,No,Standard,No,No,38,Venmo,Fortnightly
2107,60,Male,Jewelry,Accessories,130,Vermont,M,Gray,Summer,4.4,No,Next Day Air,No,No,40,Credit Card,Fortnightly
2108,46,Male,Pants,Clothing,26,Delaware,M,Black,Fall,4.4,No,Store Pickup,No,No,35,PayPal,Bi-Weekly
2109,54,Male,Hoodie,Clothing,43,North Dakota,XL,Beige,Fall,4.4,No,Express,No,No,4,Credit Card,Annually
2110,59,Male,Jewelry,Accessories,163,California,L,Peach,Summer,4.7,No,Store Pickup,No,No,28,Venmo,Monthly
2111,52,Male,Socks,Clothing,18,Montana,L,Cyan,Spring,3.8,No,Standard,No,No,36,Debit Card,Fortnightly
2112,41,Male,Sunglasses,Accessories,14,Missouri,XL,Pink,Summer,4.0,No,Free Shipping,No,No,15,Bank Transfer,Every 3 Months
2113,43,Male,Belt,Accessories,15,Tennessee,M,Lavender,Summer,4.9,No,Express,No,No,7,Cash,Quarterly
2114,63,Male,Dress,Clothing,16,Virginia,M,Brown,Spring,3.5,No,Standard,No,No,29,PayPal,Monthly
2115,37,Male,Shirt,Clothing,55,Vermont,M,Magenta,Summer,3.7,No,Free Shipping,No,No,12,Debit Card,Every 3 Months
2116,44,Male,Scarf,Accessories,15,Rhode Island,M,Violet,Fall,4.0,No,2-Day Shipping,No,No,16,Bank Transfer,Every 3 Months
2117,67,Male,Jacket,Outerwear,34,Kansas,M,Teal,Spring,4.1,No,Free Shipping,No,No,50,Debit Card,Weekly
2118,27,Male,Dress,Clothing,60,Colorado,L,Brown,Summer,4.2,No,Standard,No,No,11,Debit Card,Every 3 Months
2119,60,Male,Socks,Clothing,19,Georgia,M,Olive,Fall,4.5,No,Express,No,No,28,Debit Card,Monthly
2120,58,Male,Jewelry,Accessories,93,Nebraska,M,Indigo,Summer,4.8,No,Next Day Air,No,No,36,Venmo,Fortnightly
2121,53,Male,Scarf,Accessories,10,Missouri,S,Red,Spring,2.7,No,Free Shipping,No,No,38,PayPal,Fortnightly
2122,43,Male,Backpack,Accessories,37,Alaska,M,Olive,Summer,4.0,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly
2123,32,Male,Jacket,Outerwear,123,Virginia,L,Teal,Spring,4.6,No,Express,No,No,42,Debit Card,Weekly
2124,54,Male,Coat,Outerwear,96,Nebraska,L,Cyan,Winter,4.5,No,Store Pickup,No,No,22,Debit Card,Monthly
2125,47,Male,Skirt,Clothing,48,Rhode Island,M,Teal,Summer,3.7,No,Free Shipping,No,No,22,Venmo,Monthly
2126,57,Male,Coat,Outerwear,161,New Hampshire,M,Beige,Winter,4.8,No,Next Day Air,No,No,31,PayPal,Bi-Weekly
2127,63,Male,Shoes,Footwear,52,Alabama,XL,Magenta,Spring,3.6,No,Free Shipping,No,No,28,Credit Card,Monthly
2128,70,Male,Boots,Footwear,23,North Carolina,M,Indigo,Winter,4.5,No,Next Day Air,No,No,40,Debit Card,Fortnightly
2129,62,Male,Coat,Outerwear,45,New Mexico,L,Cyan,Summer,4.0,No,Free Shipping,No,No,21,PayPal,Monthly
2130,40,Male,Skirt,Clothing,54,Minnesota,L,Orange,Summer,4.3,No,Express,No,No,12,PayPal,Every 3 Months
2131,25,Male,Backpack,Accessories,54,Arizona,L,Violet,Fall,4.2,No,2-Day Shipping,No,No,33,Credit Card,Bi-Weekly
2132,19,Male,Shorts,Clothing,55,Montana,M,Red,Summer,4.0,No,2-Day Shipping,No,No,9,Bank Transfer,Quarterly
2133,25,Male,Skirt,Clothing,22,Vermont,M,Magenta,Summer,4.7,No,Express,No,No,15,Debit Card,Every 3 Months
2134,21,Male,Hat,Accessories,3,Maine,M,Olive,Summer,3.5,No,Free Shipping,No,No,13,Bank Transfer,Every 3 Months
2135,55,Male,Sandals,Footwear,25,Virginia,XL,Maroon,Summer,3.7,No,Next Day Air,No,No,35,Credit Card,Bi-Weekly
2136,34,Male,Sunglasses,Accessories,17,California,S,Yellow,Summer,3.5,No,2-Day Shipping,No,No,1,Debit Card,Annually
2137,47,Male,Sunglasses,Accessories,13,New York,M,Red,Summer,4.5,No,Next Day Air,No,No,25,Bank Transfer,Monthly
2138,27,Male,Socks,Clothing,15,Indiana,XL,Purple,Winter,4.8,No,Express,No,No,20,Credit Card,Every 3 Months
2139,67,Male,Sweater,Clothing,52,Mississippi,M,Teal,Spring,3.7,No,Next Day Air,No,No,36,Venmo,Fortnightly
2140,40,Male,Boots,Footwear,53,New York,M,Red,Fall,4.8,No,Next Day Air,No,No,33,Cash,Bi-Weekly
2141,53,Male,Handbag,Accessories,178,New Mexico,M,Brown,Spring,4.6,No,Store Pickup,No,No,36,Cash,Fortnightly
2142,24,Male,Dress,Clothing,36,Kentucky,M,Peach,Spring,4.5,No,Express,No,No,32,PayPal,Bi-Weekly
2143,47,Male,Hat,Accessories,16,North Dakota,M,Maroon,Fall,3.9,No,Standard,No,No,21,Venmo,Monthly
2144,53,Male,Sandals,Footwear,29,Arkansas,L,Red,Summer,4.5,No,Store Pickup,No,No,48,Venmo,Weekly
2145,47,Male,Shoes,Footwear,144,Maryland,L,Orange,Fall,4.5,No,Express,No,No,25,PayPal,Monthly
2146,38,Male,Skirt,Clothing,60,Connecticut,S,White,Summer,3.6,No,Free Shipping,No,No,32,PayPal,Bi-Weekly
2147,48,Male,Sunglasses,Accessories,13,Utah,XL,White,Winter,3.8,No,Free Shipping,No,No,45,PayPal,Weekly
2148,47,Male,Skirt,Clothing,34,Missouri,S,Charcoal,Summer,3.9,No,Standard,No,No,4,Cash,Annually
2149,19,Male,T-shirt,Clothing,61,Nebraska,XL,Turquoise,Spring,4.2,No,Free Shipping,No,No,19,PayPal,Every 3 Months
2150,38,Male,Sandals,Footwear,24,Hawaii,L,Orange,Winter,3.8,No,Next Day Air,No,No,1,Bank Transfer,Annually
2151,57,Male,Shirt,Clothing,27,Illinois,M,Orange,Summer,3.8,No,Standard,No,No,12,Cash,Every 3 Months
2152,70,Male,Jeans,Clothing,23,Vermont,L,Brown,Spring,4.8,No,Store Pickup,No,No,18,Venmo,Every 3 Months
2153,38,Male,Shorts,Clothing,36,New Jersey,L,Magenta,Summer,4.0,No,Standard,No,No,43,Bank Transfer,Weekly
2154,35,Male,Shirt,Clothing,65,Kentucky,M,Violet,Winter,3.6,No,Standard,No,No,31,PayPal,Bi-Weekly
2155,46,Male,Scarf,Accessories,15,Wyoming,M,Violet,Fall,4.9,No,Express,No,No,33,Cash,Bi-Weekly
2156,32,Male,Handbag,Accessories,153,Hawaii,L,Yellow,Fall,4.6,No,Next Day Air,No,No,46,PayPal,Weekly
2157,38,Male,Skirt,Clothing,16,Missouri,M,Maroon,Summer,3.9,No,Free Shipping,No,No,41,Debit Card,Weekly
2158,41,Male,Handbag,Accessories,129,Mississippi,L,Turquoise,Fall,4.6,No,Store Pickup,No,No,41,Venmo,Weekly
2159,19,Male,Gloves,Accessories,5,Massachusetts,XL,Olive,Spring,3.1,No,Standard,No,No,9,Bank Transfer,Quarterly
2160,18,Male,Shirt,Clothing,43,Louisiana,M,Peach,Fall,3.8,No,Free Shipping,No,No,34,Cash,Bi-Weekly
2161,45,Male,Blouse,Clothing,63,West Virginia,L,Charcoal,Spring,4.1,No,Next Day Air,No,No,21,PayPal,Monthly
2162,23,Male,Dress,Clothing,20,Washington,S,Peach,Summer,4.8,No,Express,No,No,5,Debit Card,Quarterly
2163,60,Male,Shorts,Clothing,22,Oregon,S,Black,Summer,4.1,No,2-Day Shipping,No,No,32,PayPal,Bi-Weekly
2164,52,Male,Shoes,Footwear,116,New York,L,Gray,Spring,4.4,No,Store Pickup,No,No,44,Bank Transfer,Weekly
2165,42,Male,Sandals,Footwear,28,Iowa,S,Olive,Summer,3.8,No,Standard,No,No,46,PayPal,Weekly
2166,29,Male,Pants,Clothing,14,Idaho,M,Turquoise,Winter,4.6,No,Store Pickup,No,No,42,Credit Card,Weekly
2167,31,Male,Jacket,Outerwear,124,New Jersey,S,Purple,Spring,4.6,No,Store Pickup,No,No,50,Credit Card,Weekly
2168,30,Male,Skirt,Clothing,63,Ohio,L,Green,Summer,3.8,No,Standard,No,No,33,Venmo,Bi-Weekly
2169,23,Male,Handbag,Accessories,48,Connecticut,M,Beige,Winter,3.8,No,Next Day Air,No,No,32,Cash,Bi-Weekly
2170,31,Male,Coat,Outerwear,161,Florida,M,Brown,Spring,4.7,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly
2171,40,Male,Sweater,Clothing,16,South Carolina,M,Turquoise,Fall,4.7,No,Next Day Air,No,No,37,Venmo,Fortnightly
2172,39,Male,Shorts,Clothing,29,Missouri,M,Yellow,Spring,3.9,No,2-Day Shipping,No,No,9,Cash,Quarterly
2173,28,Male,Skirt,Clothing,53,Rhode Island,S,Lavender,Summer,3.9,No,Free Shipping,No,No,6,PayPal,Quarterly
2174,23,Male,Gloves,Accessories,7,Delaware,S,Cyan,Winter,3.0,No,Free Shipping,No,No,36,Venmo,Fortnightly
2175,42,Male,Backpack,Accessories,51,Colorado,S,Olive,Summer,3.5,No,Standard,No,No,1,Cash,Annually
2176,68,Male,Dress,Clothing,19,Nebraska,M,Silver,Spring,4.7,No,Express,No,No,48,Credit Card,Weekly
2177,24,Male,Belt,Accessories,3,Vermont,S,Red,Fall,2.6,No,Store Pickup,No,No,44,Debit Card,Weekly
2178,24,Male,Gloves,Accessories,3,Montana,XL,Green,Spring,2.5,No,Store Pickup,No,No,9,PayPal,Quarterly
2179,21,Male,Jewelry,Accessories,56,Florida,M,Gold,Winter,4.6,No,Express,No,No,32,Venmo,Bi-Weekly
2180,49,Male,Socks,Clothing,10,Delaware,L,Lavender,Winter,2.7,No,Free Shipping,No,No,14,PayPal,Every 3 Months
2181,41,Male,Coat,Outerwear,92,Connecticut,M,Yellow,Summer,4.6,No,Express,No,No,43,Cash,Weekly
2182,22,Male,Handbag,Accessories,46,Hawaii,M,Black,Winter,4.9,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly
2183,42,Male,Blouse,Clothing,23,New Mexico,M,Maroon,Winter,4.4,No,Express,No,No,26,Venmo,Monthly
2184,30,Male,Shorts,Clothing,54,Kansas,M,Maroon,Summer,4.6,No,Store Pickup,No,No,2,Cash,Annually
2185,38,Male,Shoes,Footwear,89,Nevada,S,Gold,Fall,4.5,No,Express,No,No,16,PayPal,Every 3 Months
2186,40,Male,Shorts,Clothing,57,North Carolina,M,Violet,Summer,3.8,No,Standard,No,No,50,Debit Card,Weekly
2187,55,Male,Sandals,Footwear,52,New Mexico,XL,Teal,Summer,4.8,No,Express,No,No,6,PayPal,Quarterly
2188,37,Male,Blouse,Clothing,55,Idaho,M,Violet,Spring,4.0,No,Standard,No,No,20,PayPal,Every 3 Months
2189,41,Male,Coat,Outerwear,82,California,M,Brown,Summer,4.5,No,Store Pickup,No,No,9,Credit Card,Quarterly
2190,38,Male,Blouse,Clothing,24,Wisconsin,XL,Brown,Summer,4.4,No,Store Pickup,No,No,47,Credit Card,Weekly
2191,42,Male,Belt,Accessories,19,Alaska,S,Maroon,Winter,4.1,No,Next Day Air,No,No,33,Credit Card,Bi-Weekly
2192,26,Male,Blouse,Clothing,45,Pennsylvania,S,Maroon,Fall,3.6,No,Next Day Air,No,No,46,Cash,Weekly
2193,41,Male,Scarf,Accessories,12,Virginia,L,Yellow,Spring,4.0,No,2-Day Shipping,No,No,9,Credit Card,Quarterly
2194,27,Male,Shirt,Clothing,31,California,L,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,8,PayPal,Quarterly
2195,61,Male,Socks,Clothing,8,Kentucky,M,Silver,Winter,3.3,No,Standard,No,No,48,Bank Transfer,Weekly
2196,58,Male,Jeans,Clothing,31,New York,M,Brown,Fall,3.5,No,Standard,No,No,2,Cash,Annually
2197,25,Male,Dress,Clothing,49,Vermont,M,Gray,Summer,3.7,No,2-Day Shipping,No,No,31,PayPal,Bi-Weekly
2198,33,Male,Boots,Footwear,65,Pennsylvania,M,Indigo,Winter,3.6,No,Next Day Air,No,No,40,Venmo,Fortnightly
2199,57,Male,Scarf,Accessories,13,New York,L,Turquoise,Spring,4.4,No,Express,No,No,35,Venmo,Bi-Weekly
2200,39,Male,Scarf,Accessories,16,North Carolina,M,Maroon,Spring,3.8,No,Free Shipping,No,No,40,Debit Card,Fortnightly
2201,60,Male,Gloves,Accessories,19,Wyoming,L,Charcoal,Spring,4.6,No,Express,No,No,27,Debit Card,Monthly
2202,39,Male,Pants,Clothing,22,Ohio,L,Peach,Fall,4.1,No,2-Day Shipping,No,No,10,Venmo,Quarterly
2203,42,Male,Dress,Clothing,13,Alabama,M,Red,Summer,4.2,No,Free Shipping,No,No,23,Credit Card,Monthly
2204,53,Male,Dress,Clothing,46,Rhode Island,M,Indigo,Summer,3.7,No,Next Day Air,No,No,32,Cash,Bi-Weekly
2205,20,Male,Jeans,Clothing,46,Oregon,S,Lavender,Winter,4.7,No,Next Day Air,No,No,6,Debit Card,Quarterly
2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Winter,4.2,No,Standard,No,No,27,PayPal,Monthly
2207,46,Male,Sandals,Footwear,31,Illinois,L,Green,Summer,3.7,No,Next Day Air,No,No,25,Bank Transfer,Monthly
2208,69,Male,Handbag,Accessories,61,New Mexico,M,Gray,Winter,3.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months
2209,28,Male,Scarf,Accessories,16,Colorado,XL,Violet,Winter,3.7,No,Standard,No,No,23,PayPal,Monthly
2210,42,Male,Sandals,Footwear,44,Utah,XL,Beige,Summer,4.5,No,Store Pickup,No,No,44,Bank Transfer,Weekly
2211,30,Male,Sunglasses,Accessories,20,Virginia,M,Orange,Spring,3.6,No,Standard,No,No,35,PayPal,Bi-Weekly
2212,50,Male,Sweater,Clothing,59,Maine,L,Purple,Winter,4.1,No,Next Day Air,No,No,45,Debit Card,Weekly
2213,59,Male,Pants,Clothing,46,Nebraska,M,Brown,Winter,4.3,No,Express,No,No,22,Bank Transfer,Monthly
2214,54,Male,Hat,Accessories,17,Hawaii,M,Maroon,Winter,4.5,No,Store Pickup,No,No,18,Debit Card,Every 3 Months
2215,50,Male,Belt,Accessories,12,Idaho,L,Gold,Fall,4.2,No,Free Shipping,No,No,20,Debit Card,Every 3 Months
2216,25,Male,Sandals,Footwear,68,West Virginia,M,Indigo,Spring,4.2,No,Free Shipping,No,No,28,Credit Card,Monthly
2217,41,Male,Pants,Clothing,11,Vermont,XL,Silver,Winter,3.1,No,Store Pickup,No,No,15,Venmo,Every 3 Months
2218,35,Male,Jewelry,Accessories,145,Indiana,XL,Red,Fall,4.4,No,Express,No,No,42,Bank Transfer,Weekly
2219,67,Male,Sunglasses,Accessories,8,Idaho,M,Magenta,Summer,3.3,No,Store Pickup,No,No,20,Debit Card,Every 3 Months
2220,33,Male,Blouse,Clothing,24,Minnesota,S,Purple,Fall,5.0,No,Express,No,No,16,Bank Transfer,Every 3 Months
2221,19,Male,Belt,Accessories,3,Wyoming,XL,Beige,Summer,2.9,No,Store Pickup,No,No,47,Cash,Weekly
2222,25,Male,Shorts,Clothing,63,Kansas,XL,White,Summer,3.8,No,Next Day Air,No,No,34,Credit Card,Bi-Weekly
2223,32,Male,Pants,Clothing,25,Georgia,M,Teal,Winter,4.8,No,Express,No,No,30,Credit Card,Monthly
2224,30,Male,Sandals,Footwear,69,Kansas,M,Gray,Spring,4.1,No,Next Day Air,No,No,5,PayPal,Quarterly
2225,18,Male,Gloves,Accessories,7,Nebraska,L,Charcoal,Fall,3.4,No,Free Shipping,No,No,38,Cash,Fortnightly
2226,38,Male,Belt,Accessories,10,Washington,S,Olive,Fall,3.0,No,Store Pickup,No,No,18,Credit Card,Every 3 Months
2227,22,Male,Shirt,Clothing,53,Missouri,L,Blue,Winter,4.7,No,Next Day Air,No,No,28,Cash,Monthly
2228,40,Male,Scarf,Accessories,11,Washington,S,Gray,Spring,3.0,No,Free Shipping,No,No,42,Credit Card,Weekly
2229,54,Male,Gloves,Accessories,14,Kansas,M,Green,Spring,4.4,No,Store Pickup,No,No,5,Credit Card,Quarterly
2230,70,Male,Pants,Clothing,17,Minnesota,M,Silver,Fall,4.2,No,2-Day Shipping,No,No,50,Venmo,Weekly
2231,52,Male,Sneakers,Footwear,37,Colorado,S,Teal,Summer,5.0,No,Next Day Air,No,No,33,Venmo,Bi-Weekly
2232,34,Male,Jacket,Outerwear,76,Utah,M,Beige,Winter,4.0,No,Next Day Air,No,No,1,Credit Card,Annually
2233,65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Fall,3.7,No,2-Day Shipping,No,No,14,Cash,Every 3 Months
2234,38,Male,Blouse,Clothing,68,Florida,XL,Gray,Spring,4.5,No,Store Pickup,No,No,48,Credit Card,Weekly
2235,35,Male,Boots,Footwear,32,New Hampshire,S,Yellow,Winter,4.4,No,Express,No,No,26,Cash,Monthly
2236,40,Male,Socks,Clothing,14,Illinois,M,Gray,Summer,4.9,No,Next Day Air,No,No,44,Credit Card,Weekly
2237,23,Male,T-shirt,Clothing,62,Louisiana,M,Yellow,Summer,4.5,No,Express,No,No,18,Debit Card,Every 3 Months
2238,45,Male,Sandals,Footwear,54,Alabama,S,Black,Summer,4.1,No,Next Day Air,No,No,31,Venmo,Bi-Weekly
2239,40,Male,Sneakers,Footwear,19,Florida,L,Beige,Spring,3.7,No,2-Day Shipping,No,No,18,Debit Card,Every 3 Months
2240,42,Male,Jewelry,Accessories,173,Alabama,L,Indigo,Fall,4.6,No,Express,No,No,41,Credit Card,Weekly
2241,57,Male,Sandals,Footwear,68,California,L,Green,Summer,3.9,No,Free Shipping,No,No,18,Debit Card,Every 3 Months
2242,18,Male,Jacket,Outerwear,65,Maryland,M,Purple,Winter,4.5,No,Next Day Air,No,No,3,Bank Transfer,Annually
2243,18,Male,Skirt,Clothing,70,Nevada,M,Orange,Summer,3.9,No,Free Shipping,No,No,5,Credit Card,Quarterly
2244,56,Male,Shirt,Clothing,60,Massachusetts,M,Teal,Summer,4.5,No,Express,No,No,13,Debit Card,Every 3 Months
2245,35,Male,Shorts,Clothing,27,South Carolina,M,Gold,Summer,4.6,No,Store Pickup,No,No,22,PayPal,Monthly
2246,49,Male,Socks,Clothing,20,Delaware,L,Gray,Fall,4.6,No,Store Pickup,No,No,45,PayPal,Weekly
2247,49,Male,Jacket,Outerwear,124,Hawaii,M,Cyan,Spring,4.7,No,Next Day Air,No,No,39,PayPal,Fortnightly
2248,34,Male,Jewelry,Accessories,147,Florida,L,Teal,Winter,4.8,No,Next Day Air,No,No,18,Venmo,Every 3 Months
2249,63,Male,T-shirt,Clothing,68,Rhode Island,M,Violet,Summer,3.9,No,Standard,No,No,19,PayPal,Every 3 Months
2250,42,Male,Gloves,Accessories,20,Wyoming,XL,Indigo,Winter,3.6,No,Standard,No,No,29,Debit Card,Monthly
2251,41,Male,Shoes,Footwear,200,Colorado,L,Pink,Winter,4.7,No,Next Day Air,No,No,19,Credit Card,Every 3 Months
2252,26,Male,Shoes,Footwear,92,Virginia,L,Gold,Fall,4.8,No,Next Day Air,No,No,22,Debit Card,Monthly
2253,48,Male,Shoes,Footwear,171,Nebraska,S,Maroon,Fall,4.6,No,Express,No,No,21,Bank Transfer,Monthly
2254,62,Male,Hoodie,Clothing,55,Oklahoma,M,Brown,Fall,3.9,No,Next Day Air,No,No,22,PayPal,Monthly
2255,24,Male,Belt,Accessories,3,North Dakota,M,Gold,Winter,2.8,No,Store Pickup,No,No,44,PayPal,Weekly
2256,48,Male,Coat,Outerwear,125,Michigan,L,Teal,Spring,4.4,No,Store Pickup,No,No,42,Bank Transfer,Weekly
2257,31,Male,Blouse,Clothing,37,California,M,Turquoise,Spring,4.4,No,Next Day Air,No,No,33,Credit Card,Bi-Weekly
